parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,x_coord,y_coord
621428000,2023/9/29,205000,3,1,1754,1950,19124,1,4,4,2715234.945,262514.2429
491485700,2023/9/15,125000,3,1,1306,1940,19140,1,4,4,2697867.854,262116.3333
604079000,2023/10/6,90000,3,1,1530,1925,19143,1,4,4,2673895.616,236555.872
41044200,2023/7/31,160000,3,1,992,1920,19139,1,4,3,2674439.513,240730.9473
311237100,2023/10/3,250000,3,1,1050,1875,19125,1,4,3,2704968.784,247623.0473
571103300,2023/9/5,375000,3,2,1440,1956,19152,1,4,2,2729561.072,276439.2482
161253100,2023/9/28,920000,3,1,1464,1915,19132,1,3,3,2693729.187,250608.7024
402079400,2023/10/6,165000,3,1,1024,1953,19142,1,4,3,2676529.088,225781.4476
422254100,2023/9/5,178500,3,2,1446,1930,19120,1,4,4,2702727.501,265259.3283
162217500,2023/10/6,242750,3,2,1396,1920,19132,1,4,2,2691768.895,251139.7883
161254000,2023/9/28,920000,3,1,1464,1915,19132,1,5,4,2693748.304,250746.9184
161194200,2023/9/28,957500,3,1,1038,1925,19132,1,4,4,2693679.87,248872.8801
314196700,2023/10/6,276600,3,1,1008,1920,19125,1,4,3,2705087.922,247562.1446
131418500,2023/9/28,920000,3,1,870,1930,19140,1,4,4,2692393.525,257721.7545
162042300,2023/9/28,920000,3,1,1050,1915,19132,1,4,4,2693180.561,248883.761
161177500,2023/9/28,957500,3,1,1038,1925,19132,1,4,4,2693758.883,248876.1803
581466700,2023/10/6,311000,3,2,1720,1958,19115,1,4,4,2730770.406,288374.9793
581133200,2023/10/2,332000,3,2,1406,1962,19115,1,4,4,2725421.824,291364.3066
331191500,2023/9/5,52250,3,1,960,1910,19134,1,4,4,2706958.29,254189.3072
331089400,2023/10/6,60000,3,1,1140,1920,19134,1,5,4,2706733.949,253140.8339
631106900,2023/7/28,385000,3,2,1706,1925,19111,1,4,4,2714530.453,278961.6753
501023100,2023/9/1,233000,3,1,1084,1945,19150,1,4,4,2692055.74,279525.8379
502166000,2023/10/6,166000,3,2,1034,1950,19150,1,4,4,2691722.316,278862.392
181121800,2023/10/4,275000,3,1,915,1920,19125,1,4,4,2702618.23,243954.7177
642004000,2023/9/1,300000,3,1,1600,1957,19136,1,4,4,2730249.577,271799.5075
111431600,2023/9/26,122200,3,1,960,1925,19132,1,4,3,2691366.298,253495.1229
252528700,2023/9/28,48000,3,1,1110,1920,19134,1,4,5,2705810.814,250881.2199
162019000,2023/10/6,94000,3,1,1134,1915,19132,1,4,4,2693383.894,249441.8298
131419700,2023/9/28,920000,3,1,870,1930,19140,1,4,4,2692238.986,257622.6349
162291400,2023/7/11,113300,3,1,1372,1925,19132,1,4,4,2691511.888,250819.2151
161179800,2023/9/28,957500,3,1,1038,1925,19132,1,4,4,2693803.235,249197.6127
562338300,2023/9/11,300000,3,2,1066,1957,19152,1,4,4,2722625.283,280843.0849
12351100,2023/9/26,520000,3,2,1504,1915,19148,1,3,3,2694325.262,226997.7657
621473200,2023/8/4,210000,3,2,1220,1950,19124,1,4,3,2715727.742,262589.5725
11359100,2023/9/27,162500,3,1,1198,1920,19148,1,4,4,2696329.731,227300.7382
123230600,2023/9/26,140000,3,1,1026,1880,19144,1,4,3,2689905.753,262916.3087
453178655,2023/9/27,340000,3,2,1280,2006,19137,1,3,3,2718614.219,255384.935
441066900,2023/9/6,276500,3,2,1760,1925,19139,1,3,2,2677488.007,239781.4118
382190500,2023/8/31,90000,3,1,1274,1939,19132,1,4,4,2687232.664,255164.4109
292201900,2023/9/28,957500,3,1,810,1920,19121,1,3,4,2687078.705,244547.5003
592280900,2023/9/5,240000,3,1,1120,1950,19144,1,4,2,2688903.85,271447.8822
403160400,2023/8/11,155000,3,1,1044,1920,19142,1,3,2,2674092.992,225392.0593
32093800,2023/10/5,170000,3,1,1264,1925,19143,1,4,4,2672155.832,235903.5767
32154300,2023/7/31,130000,3,1,1062,1925,19143,1,4,4,2672087.689,235254.9057
353279200,2023/10/4,207500,3,1,1184,1925,19111,1,4,4,2711878.493,270781.9039
621514000,2023/10/4,195000,3,1,1144,1950,19149,1,4,4,2719158.405,266594.304
662519000,2023/10/4,360000,3,2,1200,1960,19154,1,4,3,2739032.715,291825.4816
73102300,2023/10/6,50000,3,1,1248,1935,19134,1,4,4,2703743.601,253842.4486
181386600,2023/10/10,375000,3,2,1227,1920,19125,1,4,3,2703749.795,244027.2251
394029000,2023/10/6,373500,3,1,1440,1925,19148,1,4,2,2693885.564,225704.9104
514245600,2023/8/1,65000,3,1,1196,1925,19143,1,4,4,2676888.87,228947.4285
541151200,2023/9/25,224000,3,1,1260,1960,19149,1,4,4,2720151.053,268107.0595
171150000,2023/7/20,75000,3,1,890,1925,19138,1,4,4,2694254.536,269177.9481
202215032,2023/10/6,135000,3,1,1266,1965,19122,1,4,4,2696541.976,247969.5516
232139000,2023/8/4,52000,3,1,960,1925,19124,1,4,4,2716836.955,258300.922
252104700,2023/10/3,90000,3,1,1080,1920,19134,1,4,4,2706204.578,249885.2938
162266400,2023/9/28,920000,3,1,1218,1925,19132,1,4,4,2692629.575,250152.7316
481202600,2023/9/29,275000,3,1,816,1920,19145,1,4,3,2691108.815,226326.8215
252132400,2023/10/6,110000,3,1,1100,1920,19134,1,4,2,2706058.544,250391.1878
562296100,2023/9/29,362000,3,1,1404,1960,19115,1,4,4,2728221.75,283355.0129
171305900,2023/7/25,150000,3,1,1212,1905,19141,1,4,4,2695995.945,271744.8974
482349300,2023/9/6,242500,3,1,1120,1950,19145,1,4,4,2685763.8,228004.1732
232210800,2023/9/8,250000,3,2,1616,1925,19124,1,4,2,2716965.739,260446.4951
521351600,2023/9/21,150000,3,1,1540,1925,19131,1,4,4,2674760.007,246793.6117
364383500,2023/9/20,107000,3,1,1004,1920,19145,1,4,4,2685670.563,228722.1127
888080599,2023/10/2,560000,3,2,1524,1977,19102,1,4,4,2692933.467,234488.572
183000600,2023/9/29,620000,3,2,1806,1920,19125,1,2,2,2701602.398,244361.0899
662321000,2023/9/29,355000,3,1,1254,1965,19154,1,4,2,2744941.092,282031.3994
43166300,2023/4/7,174900,3,1,1080,1920,19131,1,4,2,2672626.882,242783.9153
663254500,2023/10/6,340000,3,1,1360,1961,19154,1,4,3,2744510.169,290348.89
531157900,2023/10/6,120000,3,1,1194,1941,19111,1,4,4,2715879.284,270161.6761
888000338,2023/9/22,397000,3,2,1024,2022,19123,1,1,1,2700015.82,242520.696
21050100,2023/9/18,540000,3,2,1248,1915,19147,1,2,2,2694193.171,231249.8688
302296800,2023/10/5,550000,3,2,1458,2010,19146,1,3,3,2689071.729,231508.8857
631217000,2023/10/3,310000,3,2,1062,1957,19111,1,4,4,2716655.208,278647.357
582459500,2023/10/5,376000,3,2,1354,1968,19116,1,4,2,2729487.29,294934.1394
532101300,2023/9/19,240000,3,1,1188,1950,19111,1,4,3,2715577.805,271790.478
622056300,2023/9/18,159550,3,1,1728,1925,19124,1,4,4,2718415.05,259093.1212
183053225,2023/9/28,800000,3,3,2502,2014,19125,1,3,3,2702323.825,245884.5341
581030700,2023/9/29,329000,3,2,1440,1964,19115,1,4,4,2728135.823,286113.7922
364283600,2023/9/28,220000,3,1,956,1925,19145,1,4,2,2686551.864,228598.2983
421575300,2023/10/4,159000,3,1,1200,1930,19120,1,4,4,2707108.866,261618.52
172034300,2023/9/22,120000,3,1,1504,1905,19141,1,4,4,2697163.332,265009.2166
593188900,2023/9/27,299900,3,2,1592,1925,19144,1,4,3,2685784.297,266854.461
621173700,2023/9/25,230000,3,1,1136,1950,19149,1,4,3,2720101.955,264440.2063
404235200,2023/10/3,148000,3,2,970,1920,19142,1,4,3,2671989.946,221473.5724
301367800,2023/10/3,525000,3,2,1749,2009,19146,1,3,3,2690900.317,231434.5935
611241700,2023/8/18,207000,3,2,1020,1953,19120,1,4,2,2703552.706,269875.7801
441120400,2023/10/5,144900,3,1,1170,1925,19139,1,3,3,2676575.589,239638.0184
572008519,2023/9/27,305000,3,1,1097,1959,19136,1,4,4,2731055.764,274191.2055
12150600,2023/9/22,135000,3,1,756,1920,19148,1,4,4,2695687.298,226544.0357
631396900,2023/9/16,325000,3,2,1575,1964,19111,1,4,4,2716658.326,283050.6566
393058500,2023/10/3,370000,3,3,1674,2019,19148,1,1,1,2695520.163,225284.7232
32077905,2023/8/30,255000,3,1,1224,1925,19143,1,4,2,2671909.668,236166.2235
172483300,2023/10/1,50000,3,1,992,1920,19138,1,4,4,2694414.205,270223.0133
621321200,2023/9/29,225000,3,1,1430,1950,19149,1,4,4,2716002.903,265903.3612
422331800,2023/9/21,233000,3,1,1204,1925,19120,1,4,2,2703840.133,264552.0187
321024700,2023/9/21,223000,3,2,1156,1970,19121,1,3,3,2693969.22,247773.4381
542455100,2023/9/28,150000,3,2,896,1950,19149,1,4,3,2721020.502,270575.8492
214152200,2023/10/5,358000,3,1,1532,1965,19128,1,4,4,2673830.863,270204.6449
888001445,2023/10/2,549345,3,2,1492,2023,19125,1,1,1,2706099.22,243606.287
631344900,2023/10/4,295000,3,1,1344,1974,19111,1,4,3,2715862.635,282372.8978
531210500,2023/10/5,100000,3,1,1260,1949,19111,1,4,4,2714308.328,269952.5719
604141900,2023/9/1,200000,3,1,1206,1925,19143,1,4,3,2672925.756,235943.3958
232067200,2023/9/15,72000,3,1,1410,1925,19124,1,4,4,2715288.672,258043.247
342183100,2023/9/26,95000,3,1,1264,1925,19151,1,4,4,2671879.153,244559.0197
583129500,2023/10/2,450000,3,2,1782,1958,19116,1,4,4,2734617.4,300739.0198
72153300,2023/10/3,45000,3,1,1080,1935,19140,1,4,4,2701454.762,260648.7253
552416100,2023/9/29,209000,3,1,1138,1950,19135,1,4,4,2724614.139,264227.8415
213120400,2023/9/22,371521,3,2,1295,1955,19128,1,4,3,2681202.68,264096.705
541250700,2023/9/28,175000,3,1,1242,1950,19149,1,4,4,2718709.2,268643.4252
401353100,2023/9/12,109000,3,1,1620,1925,19142,1,4,4,2674533.264,225770.3292
213346100,2023/9/19,430000,3,2,1666,1975,19128,1,4,2,2676686.17,269322.2936
162098700,2023/10/4,47000,3,1,1054,1925,19132,1,5,4,2693042.243,250204.4916
592078400,2023/9/29,23670,3,1,1050,1920,19144,1,4,4,2690348.143,271040.2026
513169700,2023/9/19,199900,3,2,1140,1925,19143,1,4,2,2674275.009,232016.3164
421425400,2023/9/29,42000,3,1,1200,1942,19120,1,4,4,2705697.019,261175.4615
181108720,2023/8/30,400000,3,1,1340,1925,19125,1,4,2,2702526.394,243325.0513
662115000,2023/10/4,310000,3,1,1440,1961,19154,1,4,3,2743871.585,288046.0823
111059001,2023/8/3,135000,3,1,1568,1925,19132,1,4,4,2692912.248,253300.4523
331204400,2023/9/20,50000,3,1,1260,1920,19134,1,7,4,2707751.959,254155.006
403033400,2023/9/30,179000,3,2,1140,1925,19142,1,4,4,2673781.215,225192.394
211084200,2023/9/26,400000,3,1,1298,1935,19128,1,4,3,2677744.557,262539.1333
405938100,2023/8/30,275000,3,2,1260,1925,19153,1,4,3,2670324.666,217274.422
421361600,2023/9/29,75000,3,1,1428,1942,19120,1,5,4,2705613.128,263078.6962
551317300,2023/9/5,250000,3,1,1568,1925,19149,1,4,4,2724626.262,266965.2826
663400500,2023/9/22,215000,3,1,1260,1963,19154,1,3,4,2746903.13,288591.3368
392136300,2023/9/29,239900,3,1,1072,1920,19148,1,3,4,2696344.589,224637.5835
72231100,2023/9/5,30000,3,1,1120,1930,19140,1,4,4,2700717.094,256873.7503
332215300,2023/9/29,150000,3,1,1200,1925,19124,1,4,4,2708599.561,256235.9028
102351200,2023/10/3,150000,3,1,1202,1945,19138,1,4,4,2696081.494,272754.3229
171304100,2023/9/27,208000,3,1,1104,1915,19141,1,4,2,2696477.989,271688.5461
888110670,2023/9/29,891350,3,3,2000,1928,19103,1,3,3,2691846.585,234890.0137
171096000,2023/9/29,240000,3,1,1502,1925,19141,1,3,2,2697302.297,268137.5673
324022700,2023/9/28,2361125,3,1,970,1915,19121,1,4,4,2687855.661,246428.1468
571084700,2023/9/29,355000,3,1,1134,1956,19152,1,3,3,2729134.102,275768.5626
212400412,2023/9/27,270000,3,2,900,1980,19128,1,4,4,2670580.901,277430.0907
55154050,2023/10/3,633500,3,2,1785,2012,19123,1,3,3,2699406.562,239546.6783
406069500,2023/9/26,61000,3,1,960,1925,19142,1,4,4,2674561.05,223578.5111
57162355,2023/8/14,710000,3,2,2376,2017,19123,1,1,1,2699371.403,240791.1686
302317300,2023/9/29,420000,3,1,1496,1925,19146,1,4,4,2687621.079,232074.7008
421479700,2023/10/5,125000,3,1,1350,1942,19120,1,4,3,2706184.445,263201.3544
602097100,2023/10/3,287500,3,1,1350,1925,19139,1,4,4,2676793.738,236502.4964
888095638,2023/9/29,1915000,3,3,2226,2009,19103,1,4,3,2691447.977,235449.1698
532344800,2023/9/29,320000,3,2,1550,1923,19111,1,4,4,2718467.675,273209.5778
442310400,2023/8/24,85000,3,1,1200,1925,19131,1,4,4,2675592.886,242685.2039
582535500,2023/9/1,290000,3,1,1224,1960,19116,1,4,4,2731292.277,295998.8069
582379200,2023/10/2,435000,3,2,1742,1969,19116,1,4,3,2727964.33,298649.8849
57160425,2023/9/13,485000,3,3,1890,2013,19123,1,3,3,2700472.907,240254.277
112186500,2023/9/24,78000,3,1,1076,1925,19140,1,4,4,2695301.111,254659.0021
651196600,2023/9/13,220000,3,1,1088,1950,19136,1,4,4,2730883.859,266981.735
888001435,2023/9/23,725000,3,2,2406,2023,19125,1,1,1,2706286.529,243246.5331
551250000,2023/9/30,220000,3,2,1430,1950,19149,1,4,4,2724345.502,266509.4167
332208200,2023/10/2,180000,3,1,1072,1925,19124,1,4,4,2708565.916,256767.7059
412339200,2023/9/29,330000,3,1,1440,1950,19135,1,4,3,2726888.33,265028.0204
102021400,2023/9/29,195000,3,1,1024,1925,19138,1,4,2,2696131.958,273556.2701
631024000,2023/10/17,325000,3,1,1440,1951,19111,1,4,3,2714385.277,283397.5519
412368600,2023/10/13,155000,3,1,1080,1950,19136,1,4,4,2729412.9,266416.9025
661010820,2023/10/4,417500,3,2,1800,2006,19114,1,3,3,2737873.924,282493.3008
161008901,2023/10/13,108000,3,1,1232,1915,19132,1,4,4,2695044.919,248760.153
888081563,2023/9/26,2234500,3,3,3716,1900,19103,1,3,4,2691408.713,234601.2597
402033700,2023/10/14,89500,3,1,810,1925,19142,1,4,4,2676822.59,226483.2707
312185045,2023/10/2,380900,3,2,2160,2009,19134,1,4,3,2707445.805,245893.2952
123084600,2023/10/18,244300,3,1,1248,1930,19144,1,3,2,2691693.928,264349.7977
641024000,2023/8/7,430000,3,3,1230,1970,19152,1,4,4,2725373.593,273753.728
311226500,2023/10/5,300000,3,1,1350,1875,19125,1,4,4,2705194.03,247913.2502
161190000,2023/9/21,25000,3,1,1018,1915,19132,1,4,4,2694025.17,250803.8425
393439100,2023/10/17,258000,3,1,1410,1932,19148,1,4,2,2694075.686,223141.509
162202500,2023/10/11,150000,3,1,1146,1915,19132,1,4,2,2691871.659,249861.6377
311154600,2023/10/2,431500,3,3,1845,2014,19125,1,3,3,2703589.833,247566.8184
532276500,2023/10/12,270000,3,2,1404,1950,19111,1,4,4,2717181.088,272858.2754
421158500,2023/10/11,48000,3,1,1080,1940,19120,1,4,4,2704168.007,263648.2164
382187900,2023/9/11,320000,3,2,1344,1948,19129,1,4,2,2687367.367,255556.8031
631237200,2023/10/9,340000,3,2,1425,1953,19111,1,4,4,2713478.31,281283.2989
641214100,2023/10/3,385000,3,2,1552,1955,19152,1,4,4,2725523.169,270894.6041
402204800,2023/10/6,232000,3,1,1335,1920,19142,1,4,3,2675308.641,225148.1595
352341000,2023/9/25,200000,3,1,1100,1948,19149,1,4,4,2714260.97,266491.5289
32166800,2023/9/30,10000,3,1,1106,1925,19143,1,4,4,2670912.988,235365.4134
621005300,2023/9/30,152500,3,1,1334,1913,19124,1,4,4,2716137.88,262026.819
342327900,2023/9/26,183000,3,1,1080,1925,19151,1,4,2,2670804.036,242970.8647
43167000,2023/9/19,91000,3,1,1080,1920,19131,1,4,4,2672609.012,242888.0174
888360160,2023/9/29,370000,3,3,1405,2018,19146,1,1,1,2686227.224,230496.9225
362166800,2023/10/6,181000,3,1,1494,1920,19146,1,3,4,2685797.496,230669.4356
71031100,2023/10/6,80000,3,1,1440,1935,19133,1,4,4,2702508.252,253148.9766
888103388,2023/10/2,565000,3,2,2377,1900,19107,1,4,4,2694789.331,234054.5712
651008000,2023/10/5,171000,3,1,1140,1955,19135,1,4,4,2728541.899,264228.5827
453294900,2023/10/4,185000,3,1,1136,1925,19137,1,4,4,2719634.952,254389.1565
492219000,2023/10/19,160000,3,1,1080,1940,19141,1,3,4,2699536.992,267666.7999
522004100,2023/10/10,235000,3,2,1560,1925,19131,1,4,3,2673103.621,247252.9841
213306800,2023/10/9,376000,3,1,1216,1950,19128,1,4,4,2676967.248,267256.1055
353166200,2023/10/17,258000,3,1,1280,1950,19111,1,4,4,2713736.159,274497.5615
452237800,2023/10/5,130000,3,1,952,1888,19134,1,4,4,2709189.267,251913.1467
552046900,2023/8/31,175000,3,1,1200,1950,19135,1,4,4,2722138.465,264080.6716
521045200,2023/10/12,40000,3,1,1152,1925,19131,1,5,4,2674758.243,246393.244
888630172,2023/9/25,407500,3,2,1924,2006,19111,1,3,3,2717869.848,284300.8946
521149800,2023/4/4,71100,3,1,1205,1925,19131,1,4,4,2675325.677,249121.5712
662289618,2023/9/13,347500,3,2,1386,1967,19154,1,4,4,2741661.56,282925.2733
888150982,2023/10/2,800000,3,2,2017,1960,19130,1,4,4,2689365.903,241250.3521
191279800,2023/8/28,35000,3,1,840,1935,19133,1,3,4,2699594.391,249201.9211
412217700,2023/10/2,200000,3,1,1204,1950,19136,1,4,4,2728525.877,268006.086
622408300,2023/10/11,180000,3,1,1280,1945,19124,1,4,4,2719116.944,260099.5243
171308300,2023/9/27,120000,3,1,1212,1905,19141,1,4,4,2695638.812,271794.5023
363276100,2023/10/9,145000,3,2,2646,2025,19145,1,1,1,2689042.795,227990.6634
332526700,2023/10/18,145000,3,1,1200,1925,19124,1,4,4,2711361.364,256797.071
212010124,2023/10/5,327000,3,1,1152,1955,19128,1,4,4,2679825.822,261690.9857
552151800,2023/10/16,285000,3,1,1536,1950,19135,1,4,4,2723853.487,265735.0711
282351200,2023/10/18,69000,3,1,1362,1915,19132,1,4,4,2686661.348,251360.7226
663446600,2023/9/30,270000,3,2,1368,1970,19154,1,4,4,2745426.485,289163.7989
351407300,2023/9/29,196000,3,1,1328,1955,19124,1,4,4,2713385.743,265220.4823
332296800,2023/10/12,90000,3,1,1376,1925,19124,1,4,4,2709207.418,256634.009
351347700,2023/10/4,225000,3,1,1224,1950,19124,1,4,4,2708900.288,266228.6538
561035700,2023/10/12,324000,3,1,1280,1960,19111,1,4,3,2716124.645,276750.4264
463223100,2023/10/11,90000,3,2,1350,1925,19143,1,3,2,2673325.595,234049.482
281247200,2023/10/12,10000,3,1,1064,1915,19132,1,5,5,2689148.055,250462.1483
343330000,2023/10/10,280000,3,2,1216,1949,19151,1,4,2,2663780.764,243404.0482
364389100,2023/10/10,110000,3,1,960,1920,19146,1,3,4,2685677.313,229415.6126
365090100,2023/9/19,378000,3,1,1176,1925,19146,1,2,2,2691952.531,230321.4484
282163400,2023/9/30,25000,3,1,882,1915,19132,1,4,4,2687634.285,251650.3618
451038000,2023/10/17,299000,3,2,1148,1925,19134,1,4,4,2711336.159,249348.5271
42213900,2023/10/13,230000,3,2,1262,1920,19139,1,4,2,2673178.787,240461.333
111215000,2023/9/23,23000,3,1,1068,1939,19132,1,3,2,2693536.099,252072.4141
51160245,2023/9/28,983503,3,2,1575,1970,19106,1,4,3,2698644.715,233167.3597
581349200,2023/10/10,350000,3,2,1359,1953,19115,1,4,2,2732460.898,289944.7425
152282360,2023/9/22,620000,3,2,1690,1980,19130,1,4,4,2688674.62,242898.1588
513077800,2023/10/12,252500,3,2,1040,1920,19143,1,3,2,2673054.82,232519.8722
611473800,2023/9/19,205000,3,2,1296,1965,19120,1,4,4,2706711.562,271194.7446
33183300,2023/9/14,240000,3,3,1248,1920,19143,1,3,2,2672194.909,233996.4191
111415500,2023/9/21,70000,3,1,864,1925,19132,1,4,4,2691412.435,253200.5017
642134000,2023/9/20,160000,3,1,1600,1945,19136,1,4,4,2727066.098,269014.6801
651103700,2023/6/20,220000,3,1,1046,1950,19136,1,4,4,2728884.846,268367.9323
642158200,2023/10/2,230000,3,2,1568,1970,19136,1,4,4,2727722.877,268680.7929
572135000,2023/10/11,300000,3,1,1224,1959,19114,1,4,4,2737612.517,278619.3203
551422800,2023/10/2,285000,3,2,1494,1920,19149,1,4,4,2725270.917,267908.0415
572136200,2023/10/11,300000,3,1,1224,1959,19114,1,4,4,2738002.936,278355.2802
412359600,2023/10/7,225000,3,2,1240,1935,19135,1,4,3,2725656.843,263869.4236
211408900,2023/10/2,350000,3,1,1082,1925,19128,1,4,4,2675653.129,264736.9449
323051900,2023/10/5,180000,3,1,990,1915,19121,1,4,3,2688320.839,247341.2969
531296000,2023/10/6,161000,3,1,1040,1920,19149,1,4,4,2714922.436,267399.12
393010700,2023/9/29,487000,3,1,1620,2020,19148,1,1,1,2695555.462,226106.3997
402253100,2023/10/6,65000,3,1,900,1920,19142,1,7,5,2675866.31,224703.6811
411268100,2023/10/2,143000,3,1,1076,1920,19135,1,4,4,2723633.34,262150.0757
552241500,2023/10/4,130000,3,1,1152,1945,19135,1,4,4,2721556.228,263665.2826
101038300,2023/5/11,91500,3,1,1262,1925,19126,1,3,3,2697432.106,273461.2083
43231700,2023/10/3,40000,3,1,1252,1925,19131,1,4,4,2672582.81,244923.0757
592283600,2023/10/8,132910,3,0,1334,1905,19144,1,4,4,2689956.094,270829.5888
353276500,2023/9/29,210000,3,1,1032,1925,19111,1,4,4,2712103.931,271404.0716
12018000,2023/10/15,317000,3,1,1014,1920,19147,1,4,3,2696055.023,228717.2105
252337700,2023/10/16,105000,3,1,982,1925,19134,1,4,4,2708837.793,249905.924
372419000,2023/10/10,77000,3,1,1410,1925,19133,1,4,4,2697555.807,252712.9482
183080200,2023/10/17,240000,3,1,1053,1920,19122,1,4,2,2701093.664,245254.8687
364028300,2023/10/2,185000,3,1,1232,1923,19146,1,4,4,2688461.712,229167.4123
281050200,2023/10/6,24500,3,1,1216,1915,19132,1,4,4,2689808.021,250065.7022
393400000,2023/10/2,100000,3,1,960,1928,19148,1,5,4,2694467.909,224716.6519
491240800,2023/9/29,82500,3,1,1088,1950,19120,1,5,4,2700122.541,263512.3213
651177300,2023/10/7,290000,3,2,1234,1945,19136,1,4,4,2729968.107,268410.0687
551139300,2023/10/3,280000,3,1,1488,1950,19149,1,4,4,2722387.724,266605.7177
212229800,2023/10/10,440000,3,1,2480,2004,19128,1,3,3,2677089.811,264913.2021
652173700,2023/10/4,480000,3,2,2190,1960,19114,1,4,4,2739797.829,275126.9428
43011300,2023/9/26,79000,3,1,1494,1925,19131,1,5,4,2673397.18,241517.4464
282092300,2023/7/11,10000,3,1,1286,1915,19132,1,4,4,2688180.412,251693.7465
422154500,2023/8/25,135000,3,1,1362,1930,19120,1,4,4,2702259.102,263474.0032
302320700,2023/10/3,600000,3,3,1750,2012,19146,1,3,3,2687603.047,232216.9856
411348000,2023/10/2,155000,3,1,1056,1935,19135,1,4,4,2724771.879,262396.8022
422077500,2023/10/1,106000,3,1,1168,1930,19120,1,4,4,2701944.403,262027.9559
652174500,2023/9/15,425000,3,2,1287,1956,19114,1,4,4,2739361.618,275918.0055
351271100,2023/9/11,175000,3,1,1164,1945,19124,1,4,3,2713493.276,266349.2927
102218600,2023/9/19,255000,3,2,1500,1925,19138,1,4,4,2693607.058,276536.603
262320400,2023/10/17,395000,3,1,1126,1960,19145,1,4,4,2689487.59,222238.8012
583165321,2023/10/17,267000,3,2,1516,1978,19116,1,4,4,2738373.584,300314.0309
365106100,2023/10/17,250000,3,1,1056,1925,19146,1,4,3,2691740.521,229339.8172
102402100,2023/9/15,68500,3,1,966,1925,19138,1,4,4,2694264.039,274770.6518
552277900,2023/10/2,151500,3,1,1088,1950,19135,1,4,4,2724109.449,264980.4791
